SMILES,Class taste,Taste
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)C(=O)Nc1cccc(c1)Cl,Sweetness,Sweet
COC(=O)C(CC1CCCCC1)NC(=O)C(CC(O)=O)NCCC(C)(C)C,Sweetness,Sweet
COC(=O)C(CC1CCCCC1)NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)N(=O)=O,Sweetness,Sweet
Cc1cccc(c1)NC(=O)C(CC(O)=O)NC(=O)NC(=O)Nc1ccccn1,Sweetness,Sweet
OC(=O)CC(NC(=O)C(F)(F)F)C(=O)Nc1ccc(cc1)Br,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)N(=O)=O)C(=O)Nc1ccc(cc1)Cl,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)N(=O)=O)C(=O)Nc1ccc(cc1)C#N,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)c1ccccc1,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)c1cccnc1,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)c1ccncc1,Sweetness,Sweet
OC(=O)CC(NC(=O)C(Cl)(Cl)Cl)C(=O)Nc1ccc(cc1)F,Sweetness,Sweet
OC(=O)CC(NC(=O)C(F)(F)F)C(=O)Nc1ccc(cc1)F,Sweetness,Sweet
OC(=O)CCNC(=O)Oc1ccc(cc1)N(=O)=O,Sweetness,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(O)=O)NCC1CCCCC1,Sweetness,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(O)=O)NCC1CCCC1,Sweetness,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(O)=O)NCC1CC1,Sweetness,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(O)=O)NC(=O)NC=O,Sweetness,Sweet
COC(=O)C(NC(=O)C(CC(O)=O)NC(=O)NC=O)c1ccccc1,Sweetness,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(O)=O)NCCC(C)(C)c1ccc(c(c1)O)OC,Sweetness,Sweet
CCC(CC(O)C(C)NC(=O)C(CC(O)=O)NCCC(C)(C)c1ccc(c(c1)O)OC)c1ccccc1,Sweetness,Sweet
CCC(CC(O)C(C)NC(=O)C(CC(O)=O)NCCCc1ccc(c(c1)O)OC)c1ccccc1,Sweetness,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(O)=O)NC(=N)Nc1ccc(cc1)C#N,Sweetness,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(O)=O)NC(Nc1ccc(cc1)C#N)=NC#N,Sweetness,Sweet
CC(NC(=O)C(CC(O)=O)NC(Nc1ccc(cc1)C#N)=NC#N)c1ccccc1,Sweetness,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C(C)=O,Sweetness,Sweet
NC(=O)c1ccc(cc1)NC(=O)NC(CC(O)=O)c1cccc(c1)O,Sweetness,Sweet
NC(=O)c1ccc(cc1)NC(=O)NC(CC(O)=O)c1cccnc1,Sweetness,Sweet
CC(NC(=O)C(CC(O)=O)NC(=S)Nc1ccc(cc1)C#N)C(=O)NC(C1CC1)C1CC1,Sweetness,Sweet
CC(NC(=O)C(CC(O)=O)NC(=S)Nc1ccc(cc1)C#N)c1ccccc1,Sweetness,Sweet
OC(=O)CC(NC(=S)Nc1ccc(cc1)C#N)c1ccccc1,Sweetness,Sweet
CC(NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N)C(=O)NC(C1CC1)C1CC1,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)c1ccc2c(c1)CCC2,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)c1ccccc1N(=O)=O,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)c1cccc(c1)O,Sweetness,Sweet
COc1cccc(c1)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)c1cccc(c1)N(=O)=O,Sweetness,Sweet
CCc1ccc(cc1)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)c1ccc(cc1)O,Sweetness,Sweet
COc1ccc(cc1)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)c1ccc(cc1)N(=O)=O,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)c1ccc2ccccc2c1,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)c1cnc2ccccc2c1,Sweetness,Sweet
COC(=O)C(NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N)C(F)(F)F,Sweetness,Sweet
COC(=O)C(C)NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N,Sweetness,Sweet
CC(NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N)c1ccccc1,Sweetness,Sweet
COC(=O)C(NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N)c1ccccc1,Sweetness,Sweet
Cc1ccc(cc1C)NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N,Sweetness,Sweet
CCc1cccc(c1)NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)C(=O)Nc1cccc(c1)F,Sweetness,Sweet
COC(=O)C(CO)NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N,Sweetness,Sweet
CCCOC(=O)C(CO)NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)C(=O)Nc1cccc(c1)O,Sweetness,Sweet
COc1cccc(c1)NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N,Sweetness,Sweet
Cc1cccc(c1)NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)C(=O)Nc1cccc(c1)N(=O)=O,Sweetness,Sweet
COC(=O)C(NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N)C(=O)OC1C(C)(C)C2CCC1(C)C2,Sweetness,Sweet
OCc1cccc(c1)NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)C(=O)Nc1cccc(c1)C(F)(F)F,Sweetness,Sweet
OC(=O)CC(Cc1ccccc1)NC(=O)Nc1ccc(cc1)C#N,Sweetness,Sweet
OC(=O)CC(CCc1ccccc1)NC(=O)Nc1ccc(cc1)C#N,Sweetness,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)F,Sweetness,Sweet
CCCOC(=O)C(C)NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)N(=O)=O,Sweetness,Sweet
NC(=O)c1ccc(cn1)NC(=O)NC(CC(O)=O)c1cccnc1,Sweetness,Sweet
NC(=O)c1ccc(cn1)NC(=O)NC(CC(O)=O)c1ccccc1,Sweetness,Sweet
OC(=O)CC(NC(=O)Nc1ccc(nc1)C#N)c1cccnc1,Sweetness,Sweet
CC(O)C(COC(C)=O)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(=O)OCC(CO)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(C)C(COC(C)=O)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCCC(COC(C)=O)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(COC(C)=O)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(=O)OCCNC(=O)C(N)CC(O)=O,Sweetness,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(O)=O)NCCCc1ccc(cc1O)O,Sweetness,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(O)=O)NCCC(C)(C)c1ccc(c(c1)O)O,Sweetness,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(O)=O)NCCCc1ccc(c(c1)O)O,Sweetness,Sweet
COC(=O)C(Cc1ccccc1)NC(CC(O)=O)C(=O)NCCCc1ccc(c(c1)O)OC,Sweetness,Sweet
COC(=O)C(COC(C)=O)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
COC(=O)C(COC(C)(C)C)NC(=O)C(CC(O)=O)NCCC(C)(C)C,Sweetness,Sweet
COC(=O)C(CSC(C)(C)C)NC(=O)C(CC(O)=O)NCCC(C)(C)C,Sweetness,Sweet
OC(=O)CC(NC(=O)C(Cl)(Cl)Cl)C(=O)Nc1ccc(cc1)C=S,Sweetness,Sweet
OC(=O)CC(NC(=O)C(F)(F)F)C(=O)Nc1ccc(cc1)C=S,Sweetness,Sweet
COc1ccc(cc1)C1Oc2cc(cc(c2C(=O)C1OC(C)=O)O)O,Sweetness,Sweet
COCC(NC(=O)C(NC(=O)C(N)CC(O)=O)c1ccccc1)c1ccccc1,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)NC1C(C)(C)CS1(C)C,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)NC(C)(C1CC1)C1CC1,Sweetness,Sweet
COCC(NC(=O)C(NC(=O)C(N)CC(O)=O)C(C)C)C(C)C,Sweetness,Sweet
COCC(NC(=O)C(NC(=O)C(N)CC(O)=O)C(C)C)C(C)C,Sweetness,Sweet
CCCC(NC(=O)C(CC)NC(=O)C(N)CC(O)=O)c1ccccc1,Sweetness,Sweet
CCCC(NC(=O)C(N)CC(O)=O)C(=O)NC(C)c1ccccc1,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)NC(C)c1ccccc1,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)NC(C)c1ccccc1,Sweetness,Sweet
CCC(NC(=O)C(N)CC(O)=O)C(=O)NC(C)c1ccccc1,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)NC(C)(C(C)(C)C)C(C)(C)C,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)NC1C(C)(C)S(=O)(=O)C1(C)C,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)NC1C(C)(C)S(=O)C1(C)C,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)NC1C(C)(C)CC1(C)C,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)NC1C(C)(C)CCCC1(C)C,Sweetness,Sweet
CC(COC(=O)C(C)(C)C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(C)C(C)(NC(=O)C(C)NC(=O)C(N)CC(O)=O)C(C)C,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)NC(=O)C1C(C)CCCC1C,Sweetness,Sweet
CC1CCCC(C)C1OC(=O)C(C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1C(C)CCCC1C,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)Nc1c(cccc1C)C,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)NC(C)(C1CC1)C(C)(C)C,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)NC(C)(C)C1CC1,Sweetness,Sweet
CCOCC(NC(=O)C(NC(=O)C(N)CC(O)=O)C(C)C)c1ccccc1,Sweetness,Sweet
CCC(CC)C(=O)OCC(C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCC(C)C(NC(=O)C(N)CC(O)=O)C(=O)NC(COC)c1ccccc1,Sweetness,Sweet
COCC(NC(=O)C(NC(=O)C(N)CC(O)=O)C(C)C)c1ccccc1,Sweetness,Sweet
COCC(NC(=O)C(NC(=O)C(N)CC(O)=O)C(C)C)c1ccccc1,Sweetness,Sweet
COCC(NC(=O)C(C)NC(=O)C(N)CC(O)=O)c1ccccc1,Sweetness,Sweet
CCC(NC(=O)C(N)CC(O)=O)C(=O)NC(COC)c1ccccc1,Sweetness,Sweet
CCC(C)C(=O)OCC(C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(COC(=O)C(C)=C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCC(COC(=O)C(C)C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(C)C(=O)OCC(C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)NC1C(C)(C)C(O)C1(C)C,Sweetness,Sweet
CC(C)CC(=O)OCC(C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCC(C)(CC)NC(=O)C(C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(C)C(NC(=O)C(N)CC(O)=O)C(=O)NC(C1CC1)C1CC1,Sweetness,Sweet
CCC(NC(=O)C(N)CC(O)=O)C(=O)NC(C1CC1)C1CC1,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)NC(c1ccccc1)c1ccccc1,Sweetness,Sweet
CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1C,Sweetness,Sweet
CCC(C)C(=O)OCC(CO)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(C)C(=O)OCC(CO)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(C)CC(=O)OCC(CO)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CC(C)CC(C)(C)C1,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1C,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1C,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1C,Sweetness,Sweet
COC(=O)C(COC(=O)C(C)C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCC(C)C1,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCC(C)CC1,Sweetness,Sweet
CCC(NC(=O)C(C)(C)NC(=O)C(N)CC(O)=O)c1ccccc1,Sweetness,Sweet
CCC(NC(=O)C(C)(C)NC(=O)C(N)CC(O)=O)c1ccccc1,Sweetness,Sweet
CCC(NC(=O)C(C)(CC)NC(=O)C(N)CC(O)=O)c1ccccc1,Sweetness,Sweet
CCC(Cc1ccccc1)OC(=O)C(CC)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(C)C(=O)OCCNC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(C)CC(=O)OCCNC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(C)C(NC(=O)C(N)CC(O)=O)C(=O)NC(C)c1ccccc1,Sweetness,Sweet
CCC(C)C(NC(=O)C(N)CC(O)=O)C(=O)NC(CC)c1ccccc1,Sweetness,Sweet
CCC(NC(=O)C(NC(=O)C(N)CC(O)=O)C(C)C)c1ccccc1,Sweetness,Sweet
COC(=O)C(COC(=O)C(C)(C)C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCC(NC(=O)C(CC(C)C)NC(=O)C(N)CC(O)=O)c1ccccc1,Sweetness,Sweet
CC(C)C(COC(=O)C(C)C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCC(NC(=O)C(NC(=O)C(N)CC(O)=O)C1CCCCC1)c1ccccc1,Sweetness,Sweet
COCC(NC(=O)C(NC(=O)C(N)CC(O)=O)C1CCCCC1)c1ccccc1,Sweetness,Sweet
CCC(NC(=O)C(NC(=O)C(N)CC(O)=O)C1CCCC1)c1ccccc1,Sweetness,Sweet
CC(NC(=O)C(NC(=O)C(N)CC(O)=O)c1ccccc1)c1ccccc1,Sweetness,Sweet
CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OCC,Sweetness,Sweet
COC(=O)CC(NC(=O)C(N)CC(O)=O)C(=O)OC,Sweetness,Sweet
COC(=O)CCC(NC(=O)C(N)CC(O)=O)C(=O)OC,Sweetness,Sweet
COC(=O)C(C)CC(NC(=O)C(N)CC(O)=O)C(=O)OC,Sweetness,Sweet
COC(=O)CCCC(NC(=O)C(N)CC(O)=O)C(=O)OC,Sweetness,Sweet
CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC(=O)OC(C)(C)C,Sweetness,Sweet
CCC(NC(=O)C(N)CC(O)=O)C(=O)NC(CC)c1ccc(cc1)O,Sweetness,Sweet
CCCCOC(=O)C(C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCCCOC(=O)C(NC(=O)C(N)CC(O)=O)C(C)O,Sweetness,Sweet
CCCCOC(=O)C(NC(=O)C(N)CC(O)=O)C(C)O,Sweetness,Sweet
CCCCOC(=O)C(CO)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(CC1CCCCC1)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(CC1CCCCC1)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCCCC(NC(=O)C(N)CC(O)=O)C(=O)OCC,Sweetness,Sweet
CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(C)O,Sweetness,Sweet
CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(C)O,Sweetness,Sweet
CCOC(=O)C(CO)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(O)c1ccccc1,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(O)c1ccccc1,Sweetness,Sweet
COC(=O)C(C)(NC(=O)C(N)CC(O)=O)c1ccccc1,Sweetness,Sweet
COC(=O)C(CC12CC(CC1C)CC2(C)C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
COC(=O)C(CC12CCC(CC1C)C2(C)C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(C)c1ccccc1,Sweetness,Sweet
COC(=O)C(CCc1ccccc1)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCCCCC(NC(=O)C(N)CC(O)=O)C(=O)OC,Sweetness,Sweet
CCCCC(NC(=O)C(N)CC(O)=O)C(=O)OC,Sweetness,Sweet
CCCCC(NC(=O)C(N)CC(O)=O)C(=O)OC,Sweetness,Sweet
CCCCCCC(NC(=O)C(N)CC(O)=O)C(=O)OC,Sweetness,Sweet
COC(=O)C(C)(CCc1ccccc1)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
COC(=O)C(CC12CCC(CC1C)C2)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCCC(C)C(NC(=O)C(N)CC(O)=O)C(=O)OC,Sweetness,Sweet
COC(=O)C(CCC(C)C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(COc1ccccc1)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(C)(NC(=O)C(N)CC(O)=O)C12OCC(C)(CO1)CO2,Sweetness,Sweet
CCCCOC(=O)CNC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(C)(Cc1ccccc1)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
COC(=O)C(CC12CCC(CC1)C2(C)C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
COC(=O)C(CC12CCC(CC1)C2)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(C)O,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(C)O,Sweetness,Sweet
CCCC(O)C(NC(=O)C(N)CC(O)=O)C(=O)OC,Sweetness,Sweet
CCCC(O)C(NC(=O)C(N)CC(O)=O)C(=O)OC,Sweetness,Sweet
COC(=O)C(CO)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCCOC(=O)C(NC(=O)C(N)CC(O)=O)C(C)O,Sweetness,Sweet
CCCOC(=O)C(NC(=O)C(N)CC(O)=O)C(C)O,Sweetness,Sweet
CCCOC(=O)C(CO)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCC(CC(O)C(C)NC(=O)C(N)CC(O)=O)c1ccccc1,Sweetness,Sweet
CCCOC(=O)C(NC(=O)C(N)CC(O)=O)C(C)C,Sweetness,Sweet
CCCCCC(C)C(C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCOC(=O)CC(NC(=O)C(N)CC(O)=O)C(=O)OC,Sweetness,Sweet
CCOC(=O)CC(C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCOCCC(C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
COC(=O)CC(C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
COC(=O)C(CCCNC(C)=O)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC1=CC2CC(C)(C)C1(CC(O)C=CC=CNC(=O)C(N)CC(O)=O)C2,Sweetness,Sweet
CC1=CC2CC(C)(C)C1(CC(O)C=CC=CNC(=O)C(N)CC(O)=O)C2,Sweetness,Sweet
CC1=CC2CCC1(CC(O)C=CC=CNC(=O)C(N)CC(O)=O)C2,Sweetness,Sweet
CC1C2CCC(C2)C1CC(O)C=CC=CNC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC1CC2CC1(CC(O)C=CC=CNC(=O)C(N)CC(O)=O)C=C2,Sweetness,Sweet
CC1(C)CC2CC1(CC(O)C=CC=CNC(=O)C(N)CC(O)=O)C=C2,Sweetness,Sweet
NC(CC(O)=O)C(=O)NC=CC=CC(O)CC12CCC(C1)C=C2,Sweetness,Sweet
COC(=O)C(CCCCNC(C)=O)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
COC(=O)CCCCCNC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCC(NC(=O)C(NC(=O)C(N)CC(O)=O)C1=CC=CO1)c1ccccc1,Sweetness,Sweet
COCC(NC(=O)C(NC(=O)C(N)CC(O)=O)C1=CC=CO1)c1ccccc1,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)NC(=O)C1CC2CCC1C2,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)NC(=O)C(C1CC1)C1CC1,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)NC(=O)C(C)(C)C,Sweetness,Sweet
CC(COC(=O)C1CCC1C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(COC(=O)C1CC1C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(Cc1ccc(cc1)O)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCCC(=O)OCC(CO)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCCC(=O)OCC(NC(=O)C(N)CC(O)=O)C(C)C,Sweetness,Sweet
CCCC(=O)OCC(C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
NC(CC(O)=O)C(=O)NC(CO)COC(=O)C1CCC1,Sweetness,Sweet
CC(C)C(COC(=O)C1CCC1)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCC(COC(=O)C1CCC1)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(COC(=O)C1CCC1)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)NC1CCCCC1,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)NC(=O)C1CCCCC1,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1,Sweetness,Sweet
CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1,Sweetness,Sweet
CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1,Sweetness,Sweet
CC(O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1,Sweetness,Sweet
CC(O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1,Sweetness,Sweet
NC(CC(O)=O)C(=O)NC(CO)C(=O)OC1CCCCC1,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1,Sweetness,Sweet
NC(CC(O)=O)C(=O)NC(CO)COC(=O)C1CCCC1,Sweetness,Sweet
CC(COC(=O)C1CCCC1)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)NC(=O)C1CCCC1,Sweetness,Sweet
CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCC1,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCC1,Sweetness,Sweet
NC(CC(O)=O)C(=O)NC(CO)COC(=O)C1CC1,Sweetness,Sweet
CC(C)C(COC(=O)C1CC1)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCC(COC(=O)C1CC1)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(COC(=O)C1CC1)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCCCC(=O)OCC(C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)C(=O)Nc1ccccc1,Sweetness,Sweet
CC(NC(=O)C(N)CC(O)=O)NC(=O)c1ccccc1,Sweetness,Sweet
CC(COC(=O)C=C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCC(COC(=O)CC)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCC(=O)OCC(C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CC(C)(C)OC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC(C)(C)C,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC(C)(C)C,Sweetness,Sweet
CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1C(C)(C)C2CCC1(C)C2,Sweetness,Sweet
CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC12CCC(CC1C)C2(C)C,Sweetness,Sweet
CCCCCOC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OCC,Sweetness,Sweet
NC(CC(O)=O)C(=O)NC(CO)Cc1ccc(cc1)O,Sweetness,Sweet
CCC(=O)OCC(CO)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CC2CCC1(C)C2(C)C,Sweetness,Sweet
COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC12CCC(CC1C)C2(C)C,Sweetness,Sweet
COC(=O)C(CSC(C)C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
CCC(=O)OCC(NC(=O)C(N)CC(O)=O)C(=O)OC,Sweetness,Sweet
CCCSCC(NC(=O)C(N)CC(O)=O)C(=O)OC,Sweetness,Sweet
COC(=O)C(CC1=CC=CS1)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
COC(=O)C(COCC(C)C)NC(=O)C(N)CC(O)=O,Sweetness,Sweet
